id,title,artist,danceability,decade,Track URI,Genre,recommended,recommendations
SOAULMM144ADC2FE6F,Eternal Flame,The Bangles,0.518804,1980s,http://dbpedia.org/resource/Eternal_Flame_(song),Rock,Beat It,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOJDAWE12A67ADE75A,Papa Don't Preach,Madonna,0.80689,1980s,http://dbpedia.org/resource/Papa_Don%27t_Preach,Electronic,Ghostbusters,Bette Davis Eyes;Funkytown;Say Say Say;Ghostbusters;
SOBAYOY146149542C1,Walk Like an Egyptian,The Bangles,0.717754,1980s,http://dbpedia.org/resource/Walk_Like_an_Egyptian,Rock Pop,Down Under,Let's Dance;Down Under;Wake Me Up Before You Go-Go;Hard To Say I'm Sorry;
SOHYXUI136F232D822,I Want To Know What Love Is,Foreigner,0.368371,1980s,http://dbpedia.org/resource/I_Want_to_Know_What_Love_Is,Rock,Beat It,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOKRZDC137755EF55B,Right Here Waiting,Richard Marx,0.612696,1980s,http://dbpedia.org/resource/Right_Here_Waiting,Rock,Another Brick In The Wall (Part 2),Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOIIHAQ1461AFA85E4,The Look,Roxette,0.656729,1980s,http://dbpedia.org/resource/The_Look,Electronic Rock,Stars On 45: Beatles Medley,Another Day In Paradise;Physical;Stars On 45: Beatles Medley;Total Eclipse of the Heart;99 Red Balloons;Desire;Relax;Heaven Is A Place On Earth;
SOKPTWM14E73C5970B,"Up Where We Belong [De ""Oficial y Cavallero""]",Joe Cocker & Jennifer Warnes,0.499286,1980s,http://dbpedia.org/resource/Up_Where_We_Belong,Rock Stage&Screen,Eye of the Tiger,Eye of the Tiger;Careless Whisper;Call Me;Xanadu;
SOTEZRJ14615702F32,Wake Me Up Before You Go-Go,Wham!,0.602144,1980s,http://dbpedia.org/resource/Wake_Me_Up_Before_You_Go-Go,Rock Pop,Down Under,Let's Dance;Down Under;Walk Like an Egyptian;Hard To Say I'm Sorry;
SOLRGIW139E0967BA3,Nothing's Gonna Stop Us Now,Starship,0.676617,1980s,http://dbpedia.org/resource/Nothing%27s_Gonna_Stop_Us_Now,Rock,Woman,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOZJRGP146083C3775,Sweet Child O' Mine,Guns N' Roses,0.451043,1980s,http://dbpedia.org/resource/Sweet_Child_o%27_Mine,Rock,Woman,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOKBBOB144BD428A8E,Another One Bites The Dust,Queen,0.533729,1980s,http://dbpedia.org/resource/Another_One_Bites_the_Dust,Rock,Abracadabra,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOTGWYC1377304AA5E,Livin' On A Prayer,Bon Jovi,0.635257,1980s,http://dbpedia.org/resource/Livin%27_on_a_Prayer,Rock,Ebony And Ivory,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOZQWOX12A8AE46E52,99 Red Balloons,Nena,0.480872,1980s,http://dbpedia.org/resource/99_Luftballons,Electronic Rock,Stars On 45: Beatles Medley,Another Day In Paradise;Physical;Stars On 45: Beatles Medley;Total Eclipse of the Heart;The Look;Desire;Relax;Heaven Is A Place On Earth;
SOIKFWO14405C60BD8,West End Girls,Pet Shop Boys,0.736677,1980s,http://dbpedia.org/resource/West_End_Girls,Electronic Pop,Like A Prayer,Like A Prayer;We Are the World;Karma Chameleon;Don't You Want Me;Take On Me;Sweet Dreams (Are Made Of This);Words;
SOCMTTQ14F9AD43D2A,Swing the Mood,Jive Bunny & The Mastermixers,0.574629,1980s,http://dbpedia.org/resource/Swing_the_Mood,Rock,Beat It,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOCLBXH150715DBF77,Desire,U2,0.274024,1980s,http://dbpedia.org/resource/Desire_(U2_song),Electronic Rock,Stars On 45: Beatles Medley,Another Day In Paradise;Physical;Stars On 45: Beatles Medley;Total Eclipse of the Heart;The Look;99 Red Balloons;Relax;Heaven Is A Place On Earth;
SOLZDWV143DBBC255E,Sweet Dreams (Are Made Of This),Eurythmics,0.496826,1980s,http://dbpedia.org/resource/Sweet_Dreams_(Are_Made_of_This),Electronic Pop,Like A Prayer,Like A Prayer;We Are the World;Karma Chameleon;Don't You Want Me;Take On Me;West End Girls;Words;
SOGZMMC134EE36B1F6,Love Shack,The B-52's,0.648393,1980s,http://dbpedia.org/resource/Love_Shack,Electronic Rock Pop,She Drives Me Crazy,She Drives Me Crazy;Shout;Need You Tonight;
SOLSVGS12B0B807682,Like A Virgin,Madonna,0.769848,1980s,http://dbpedia.org/resource/Like_a_Virgin_(song),Pop,The Winner Takes It All,Woman In Love;Girls Just Wanna Have Fun;The Winner Takes It All;
SOJQBKI144C980C523,All Night Long,Lionel Richie,0.736022,1980s,http://dbpedia.org/resource/All_Night_Long_(All_Night),Funk/Soul,Celebration,Upside Down;Endless Love;Hello;Celebration;
SOOMIIV144BD552639,Relax,Frankie Goes to Hollywood,0.627116,1980s,http://dbpedia.org/resource/Relax_(song),Electronic Rock,Stars On 45: Beatles Medley,Another Day In Paradise;Physical;Stars On 45: Beatles Medley;Total Eclipse of the Heart;The Look;99 Red Balloons;Desire;Heaven Is A Place On Earth;
SOHTWWS13E9058312F,In The Air Tonight,Phil Collins,0.55286,1980s,http://dbpedia.org/resource/In_the_Air_Tonight,Rock,Abracadabra,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SORPWIR1506B106478,Against All Odds,Phil Collins,0.604194,1980s,http://dbpedia.org/resource/Against_All_Odds_(Take_a_Look_at_Me_Now),Rock Pop Stage&Screen,Footloose,Footloose;
SOLUHBH1315CD43CB2,Woman,John Lennon,0.674256,1980s,http://dbpedia.org/resource/Woman_(John_Lennon_song),Rock,I Still Haven't Found What I'm Looking For,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Crazy Little Thing Called Love;Jump;Sledgehammer;The Living Years;
SOPYHZN141A31B5ABB,Shout,Tears for Fears,0.530364,1980s,http://dbpedia.org/resource/Shout_(Tears_for_Fears_song),Electronic Rock Pop,Love Shack,She Drives Me Crazy;Love Shack;Need You Tonight;
SORRDVK144BAE4E6C8,"Say You, Say Me",Lionel Richie,0.662599,1980s,"http://dbpedia.org/resource/Say_You,_Say_Me",Electronic Funk/Soul Stage&Screen ,I Just Called To Say I Love You,I Just Called To Say I Love You;
SOHALUK12AB018248E,Crazy Little Thing Called Love,Queen,0.59821,1980s,http://dbpedia.org/resource/Crazy_Little_Thing_Called_Love,Rock,Ebony And Ivory,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Jump;Sledgehammer;The Living Years;
SOVMGEX12AC9070FF2,Jump,Van Halen,0.572353,1980s,http://dbpedia.org/resource/Jump_(Van_Halen_song),Rock,Another Brick In The Wall (Part 2),Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Sledgehammer;The Living Years;
SOLAWAH1379E4E3E1F,Batdance,Prince,0.652558,1980s,http://dbpedia.org/resource/Batdance,Electronic Funk/Soul,Billie Jean,Billie Jean;
SOFTCBG1462343455B,"Get Outta My Dreams, Get Into My Car",Billy Ocean,0.692721,1980s,"http://dbpedia.org/resource/Get_Outta_My_Dreams,_Get_into_My_Car",Funk/Soul Pop,When Doves Cry,When Doves Cry;Girl I'm Gonna Miss You;
SOHONBI1340BB9EF99,Say Say Say,Paul McCartney,0.813669,1980s,http://dbpedia.org/resource/Say_Say_Say,Electronic,Ghostbusters,Bette Davis Eyes;Funkytown;Papa Don't Preach;Ghostbusters;
SOIIUWE12A8C132FCB,Xanadu,Olivia Newton-John,0.661169,1980s,http://dbpedia.org/resource/Xanadu_(Olivia_Newton-John_and_Electric_Light_Orchestra_song),Rock Stage&Screen,"Up Where We Belong [De ""Oficial y Cavallero""]","Eye of the Tiger;Careless Whisper;Call Me;Up Where We Belong [De ""Oficial y Cavallero""];"
SOMRXSA144F4F9AA90,Sledgehammer,Peter Gabriel,0.668133,1980s,http://dbpedia.org/resource/Sledgehammer_(Peter_Gabriel_song),Rock,Abracadabra,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;The Living Years;
SOPCPNR13D11031C0B,Fame,Irene Cara,0.638136,1980s,http://dbpedia.org/resource/Fame_(Irene_Cara_song),Electronic Pop Stage&Screen,Take My Breath Away,Take My Breath Away;
SOLSTMA144B71ABCE8,Hello,Lionel Richie,0.5222,1980s,http://dbpedia.org/resource/Hello_(Lionel_Richie_song),Funk/Soul,Celebration,Upside Down;Endless Love;All Night Long;Celebration;
SODFDCP12AF72A7395,Ghostbusters,Ray Parker Jr.,0.767706,1980s,http://dbpedia.org/resource/Ghostbusters_(song),Electronic,Papa Don't Preach,Bette Davis Eyes;Funkytown;Papa Don't Preach;Say Say Say;
SOYNTAJ14986E251CB,Footloose,Kenny Loggins,0.399881,1980s,http://dbpedia.org/resource/Footloose_(song),Rock Pop Stage&Screen,Against All Odds,Against All Odds;
SOQTWPJ1315CD4D22C,Words,F.R. David,0.564664,1980s,http://dbpedia.org/resource/Words_(F._R._David_song),Electronic Pop,Like A Prayer,Like A Prayer;We Are the World;Karma Chameleon;Don't You Want Me;Take On Me;West End Girls;Sweet Dreams (Are Made Of This);
SOZSGZI12A6D4F841E,Need You Tonight,INXS,0.81002,1980s,http://dbpedia.org/resource/Need_You_Tonight,Electronic Rock Pop,Love Shack,She Drives Me Crazy;Love Shack;Shout;
SOBXUQN1315CD3F0D1,Hard To Say I'm Sorry,Chicago,0.559761,1980s,http://dbpedia.org/resource/Hard_to_Say_I%27m_Sorry,Rock Pop,Down Under,Let's Dance;Down Under;Walk Like an Egyptian;Wake Me Up Before You Go-Go;
SORQQZI146173F0F4A,Lambada,Kaoma,0.792483,1980s,http://dbpedia.org/resource/Lambada_(song),Latin,Sweet Dreams (Are Made Of This),"Flashdance...What a Feeling;Every Breath You Take;Billie Jean;Eye of the Tiger;Woman In Love;Like A Prayer;Another Day In Paradise;(Just Like) Starting Over;Call Me;Take My Breath Away;Physical;Girls Just Wanna Have Fun;Endless Love;(I've Had) The Time of My Life;Centerfold;Stars On 45: Beatles Medley;I Still Haven't Found What I'm Looking For;Papa Don't Preach;Up Where We Belong [De ""Oficial y Cavallero""];Sweet Child O' Mine;Love Shack;Like A Virgin;All Night Long;Against All Odds;Batdance;Get Outta My Dreams, Get Into My Car;Xanadu;Fame;Hello;Ghostbusters;Need You Tonight;Who's That Girl;Celebration;Heaven Is A Place On Earth;"
SOABQTG12A6701F3DB,Who's That Girl,Madonna,0.612055,1980s,http://dbpedia.org/resource/Who%27s_That_Girl_(Madonna_song),Electronic Stage&Screen,Flashdance...What a Feeling,Flashdance...What a Feeling;
SOESIVT13FB149D363,The Living Years,Mike + The Mechanics,0.514546,1980s,http://dbpedia.org/resource/The_Living_Years,Rock,Beat It,Another Brick In The Wall (Part 2);Every Breath You Take;(Just Like) Starting Over;Beat It;Ebony And Ivory;With Or Without You;Centerfold;I Still Haven't Found What I'm Looking For;Abracadabra;Eternal Flame;I Want To Know What Love Is;Right Here Waiting;Nothing's Gonna Stop Us Now;Sweet Child O' Mine;Another One Bites The Dust;Livin' On A Prayer;Swing the Mood;In The Air Tonight;Woman;Crazy Little Thing Called Love;Jump;Sledgehammer;
